original_index,img_link,budget_value,revenue_value,lang
10584,https://media.themoviedb.org/t/p/w300_and_h450_face/1rS3Rl17upvBEnaUE67lCPowDEs.jpg,10840.0,,Finnish
24580,https://media.themoviedb.org/t/p/w300_and_h450_face/5ObVcqX3XLWxrYYCH4vnu5OU2YY.jpg,,,French
2275,https://media.themoviedb.org/t/p/w300_and_h450_face/2LRzNq41yrY8EjCnD1S8sCCPvKk.jpg,1300000.0,,Danish
20012,https://media.themoviedb.org/t/p/w300_and_h450_face/olZtJFgQJIkbN7fCQmiErhO6OHW.jpg,,,English
2289,https://media.themoviedb.org/t/p/w300_and_h450_face/sxnlQEb8dugTFK2KyFrq3iv3bHn.jpg,13000000.0,36611610.0,English
7042,https://media.themoviedb.org/t/p/w300_and_h450_face/bg0VKsXnLjIZ0cHmZHZLs9gzrvm.jpg,72300000.0,141337989.0,English
14862,https://media.themoviedb.org/t/p/w300_and_h450_face/xRwna1sWDByZs9hsnlabt16INHl.jpg,,,English
5819,https://media.themoviedb.org/t/p/w300_and_h450_face/5ybBuHOTUMtW000G15WHh31aMNn.jpg,1000000.0,,English
26614,https://media.themoviedb.org/t/p/w300_and_h450_face/eTtfDEWU2ps6oVgVVuWgOgho2W5.jpg,,,French
2051,https://media.themoviedb.org/t/p/w300_and_h450_face/rViuZo27U8wcZHGuRliv9LfmhjV.jpg,18000000.0,9000000.0,English
15137,https://media.themoviedb.org/t/p/w300_and_h450_face/iLAGiPnSuODt9cn332bkFElrRig.jpg,15000000.0,76196538.0,English
7376,https://media.themoviedb.org/t/p/w300_and_h450_face/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg,36000000.0,160000000.0,English
21547,https://media.themoviedb.org/t/p/w300_and_h450_face/okI1a173lwhkHPbabNqkxVbFyLF.jpg,,,Tagalog
25109,https://media.themoviedb.org/t/p/w300_and_h450_face/sUMDXrKxPRZeNQgKDG5bl3FQ2Zd.jpg,,,Italian
25034,https://media.themoviedb.org/t/p/w300_and_h450_face/sEzXqrTIlTmhoDnJipVxM0NI0uA.jpg,,,English
11786,https://media.themoviedb.org/t/p/w300_and_h450_face/8In8hKo1w2zO4hPjcmglh4SPNcO.jpg,,,Italian
7180,https://media.themoviedb.org/t/p/w300_and_h450_face/uBXYsO3jUU3H59YBILMPHbN9wiP.jpg,18000000.0,19265302.0,English
1936,https://media.themoviedb.org/t/p/w300_and_h450_face/eNvJXuTQ7lusuUrIvS7wplORXBX.jpg,14000000.0,34670720.0,English
24714,https://media.themoviedb.org/t/p/w300_and_h450_face/4Vu2r8hS3bDqGmmghxYfNCtyX4o.jpg,,1207841.0,Portuguese
7773,https://media.themoviedb.org/t/p/w300_and_h450_face/vqwTSWNLyH55g8kBT61s2DgNYEp.jpg,50000000.0,200800000.0,English
21808,https://media.themoviedb.org/t/p/w300_and_h450_face/eBvA1H0fWkdVWiGh21Qhehpy8eu.jpg,,,English
21480,https://media.themoviedb.org/t/p/w300_and_h450_face/1go2A3gdQjaMuHWquybgoJlQRcX.jpg,28000000.0,60795985.0,English
19937,https://media.themoviedb.org/t/p/w300_and_h450_face/plQAwBKGnzJ7gOnvWzvuKrn17xW.jpg,,,English
17963,https://media.themoviedb.org/t/p/w300_and_h450_face/6Jbd381ByCj92kj5ZnC3CZ0CFPW.jpg,8600000.0,865915.0,English
3942,https://media.themoviedb.org/t/p/w300_and_h450_face/nWm7DWi8X4D87XkM5qr9BhTJHq6.jpg,8000000.0,8279017.0,English
16691,https://media.themoviedb.org/t/p/w300_and_h450_face/cpKPjzuACboHbH0BEJgPz4EaH6A.jpg,,,English
21266,https://media.themoviedb.org/t/p/w300_and_h450_face/54JrDQq3ISxwTAHz0yfbFNhBC7f.jpg,5000000.0,,English
9141,https://media.themoviedb.org/t/p/w300_and_h450_face/ct6PWs5NimnyFVvdQzkfYOLuK0h.jpg,,,English
23351,https://media.themoviedb.org/t/p/w300_and_h450_face/xt41PrkY4YFpqSc4PnUwJp6i6pb.jpg,,,Japanese
20114,https://media.themoviedb.org/t/p/w300_and_h450_face/fuVlMgyg4YnQQCxQ3OFJikvlXmX.jpg,,,English
1932,https://media.themoviedb.org/t/p/w300_and_h450_face/oPGACB1ZfPM9bKlQva2TFpCkWSD.jpg,5450000.0,20931111.0,English
7079,https://media.themoviedb.org/t/p/w300_and_h450_face/aGyu2UhON2s0J0YdTWsTUvsFJ4g.jpg,,3000000.0,English
25302,https://media.themoviedb.org/t/p/w300_and_h450_face/qEkaDeQLkslKcGStIWUPOTtEqP7.jpg,12700000.0,4408087.0,French
18322,https://media.themoviedb.org/t/p/w300_and_h450_face/y5ARP9mrtud1OB1e7q0Wcm8x7hp.jpg,,,Spanish; Castilian
4268,https://media.themoviedb.org/t/p/w300_and_h450_face/sPSwjNA1OVkotd10pH8G9xNCFTN.jpg,6250000.0,,English
23422,https://media.themoviedb.org/t/p/w300_and_h450_face/huW4ub0tTuAvhD2k61kyhzH5SOE.jpg,,,Japanese
24790,https://media.themoviedb.org/t/p/w300_and_h450_face/o8f3sRKTZGvpZTJRqWQCdLIGUhQ.jpg,,,English
3806,https://media.themoviedb.org/t/p/w300_and_h450_face/ueuu6NbMuypthtEFXOM4hOIRpu7.jpg,,14693.0,English
26691,https://media.themoviedb.org/t/p/w300_and_h450_face/gWE0O87E1mEeQ4JPPsUw9Qj2OZf.jpg,,,Italian
20030,https://media.themoviedb.org/t/p/w300_and_h450_face/yDtDxE6tHTJ51he0aeCLTUMHWM8.jpg,,,English
1994,https://media.themoviedb.org/t/p/w300_and_h450_face/9BgcTVV43dZ8A1TpuXWkuNTXtfI.jpg,4000000.0,378000000.0,English
21291,https://media.themoviedb.org/t/p/w300_and_h450_face/59FMRkLm2rKqcoZUc8eq355LBbr.jpg,,,English
16678,https://media.themoviedb.org/t/p/w300_and_h450_face/jekYtOCIJLbLvMwydfGUrVv8Gge.jpg,5000000.0,,Chinese
10448,https://media.themoviedb.org/t/p/w300_and_h450_face/6NTYBptoe7cGNt3xiPxR9AX9hGx.jpg,,,Russian
663,https://media.themoviedb.org/t/p/w300_and_h450_face/smutDepG3PYjKmPgSuErwQEbmHf.jpg,,,English
16773,https://media.themoviedb.org/t/p/w300_and_h450_face/lme6eIZ12ar3fsOodNCUuVul9cq.jpg,,,Cantonese
9103,https://media.themoviedb.org/t/p/w300_and_h450_face/fZIoluMNFq1KfMc4gJH0LLXxueq.jpg,,,English
11659,https://media.themoviedb.org/t/p/w300_and_h450_face/q6EZUUvfdKWlvfqDXrGCS2Rmb1a.jpg,,,Japanese
18166,https://media.themoviedb.org/t/p/w300_and_h450_face/sDnnV0QbfvXthf8K4cYod4HVlug.jpg,19100000.0,5728213.0,English
20060,https://media.themoviedb.org/t/p/w300_and_h450_face/qsOgkQ41npgioxnSv0Li7rWtWg3.jpg,,,Cantonese
10571,https://media.themoviedb.org/t/p/w300_and_h450_face/yJYJmxZZIAkrn0BaMcYnvEB8wVk.jpg,,,English
21579,https://media.themoviedb.org/t/p/w300_and_h450_face/uh1OztOgr6ICHH2vNzb2g5tJ2WF.jpg,,,English
24632,https://media.themoviedb.org/t/p/w300_and_h450_face/wXPPZY54UfmfjRQzkQwMQX0S4ys.jpg,,,Spanish; Castilian
16785,https://media.themoviedb.org/t/p/w300_and_h450_face/paLiTzDwYlgVTnbXLaEZSppdD17.jpg,,,English
20033,https://media.themoviedb.org/t/p/w300_and_h450_face/mKt2c9nvc9qHIoa530XdZi4X1WZ.jpg,,16157801.0,Chinese
21446,https://media.themoviedb.org/t/p/w300_and_h450_face/tRvh4IpxWvRg2AKuTOIpVNXbX7d.jpg,,,French
26558,https://media.themoviedb.org/t/p/w300_and_h450_face/amfAPDTqTnEBXQUnXd5muX1El9O.jpg,,,English
19983,https://media.themoviedb.org/t/p/w300_and_h450_face/n4tHrGkapp4LIN5kyj8IvjoYaUf.jpg,,,Chinese
25348,https://media.themoviedb.org/t/p/w300_and_h450_face/n4UM3TqaWjyi3JVNHKOnx5pPRUj.jpg,,,Italian
9131,https://media.themoviedb.org/t/p/w300_and_h450_face/93uRPzVpf4ZVjDfswmpsrAmBS4w.jpg,,183886.0,English
7941,https://media.themoviedb.org/t/p/w300_and_h450_face/1xCDbTSjtIvhbwi28fzV9MkO9Vl.jpg,,,English
11456,https://media.themoviedb.org/t/p/w300_and_h450_face/smJDzhYGhl6j9OrucsB7IkMNy82.jpg,51000000.0,47231070.0,English
14686,https://media.themoviedb.org/t/p/w300_and_h450_face/b2sr7f28WuydA3IlvZtSGKVQ26D.jpg,,,English
3953,https://media.themoviedb.org/t/p/w300_and_h450_face/k0XKdT3QbycMB8f2H7CEZVx2t4m.jpg,25000000.0,12700000.0,English
8912,https://media.themoviedb.org/t/p/w300_and_h450_face/9PxDXGCOsGiuoi0frojdErKflNX.jpg,,,Cantonese
10323,https://media.themoviedb.org/t/p/w300_and_h450_face/9XujfUiyhNxPG48cQHvJnkMnqSw.jpg,,,English
4186,https://media.themoviedb.org/t/p/w300_and_h450_face/ym2TGzBpEh8I5EzP6ur9DIRuegG.jpg,3000000.0,,English
18007,https://media.themoviedb.org/t/p/w300_and_h450_face/xUdd29vYVJKjDUrjdYfpxytQIdf.jpg,,,French
14632,https://media.themoviedb.org/t/p/w300_and_h450_face/2I7yv8T9rX1C1cBtJOrdOxoh7W3.jpg,90000.0,,English
13448,https://media.themoviedb.org/t/p/w300_and_h450_face/1IVVcLMQn9Ur3hjerOF5EfWoNMC.jpg,,,French
26585,https://media.themoviedb.org/t/p/w300_and_h450_face/3hk7JciWGMyElCBvcRa34iZnXjt.jpg,,,English
4017,https://media.themoviedb.org/t/p/w300_and_h450_face/bptiOG8kCoq1WUpWEwMyAIaMED4.jpg,,5262047.0,English
26593,https://media.themoviedb.org/t/p/w300_and_h450_face/8lco4oAic35YUA0ZdvbfKSlQ70f.jpg,,,English
3935,https://media.themoviedb.org/t/p/w300_and_h450_face/348hvpWeSGdAQlCrGvKbpC0FpQN.jpg,,9206279.0,English
19997,https://media.themoviedb.org/t/p/w300_and_h450_face/eBm9Yi8YRxdcIg7mbOiKTdX0G28.jpg,,,English
21270,https://media.themoviedb.org/t/p/w300_and_h450_face/ixFAaIgcJ83o5ge7Mu6FjgKw5iZ.jpg,,,English
17928,https://media.themoviedb.org/t/p/w300_and_h450_face/vGrgeTaPAXsNqFJ4bBIH5oD09Bd.jpg,,,English
25381,https://media.themoviedb.org/t/p/w300_and_h450_face/dNCqMzEEuE8JqBYlCqgNJR9IIrv.jpg,,,Russian
646,https://media.themoviedb.org/t/p/w300_and_h450_face/gT4SfSGVEJR4TMm1WIM56Qgq4dr.jpg,,,German
13370,https://media.themoviedb.org/t/p/w300_and_h450_face/nZGWnSuf1FIuzyEuMRZHHZWViAp.jpg,,,English
10554,https://media.themoviedb.org/t/p/w300_and_h450_face/s6Yf7DVdUy6Due5wWm5OmvyRBtH.jpg,,,French
11884,https://media.themoviedb.org/t/p/w300_and_h450_face/qamxFxSDtxFk4WPOp5bOYroLqFa.jpg,,8685526.0,Cantonese
14987,https://media.themoviedb.org/t/p/w300_and_h450_face/kXl85gEU0Cs4MrSBbcyZkJQgdGT.jpg,2500000.0,767567.0,English
24955,https://media.themoviedb.org/t/p/w300_and_h450_face/8KE4MGBu9BNr2dawI17n1We64nF.jpg,,,French
18253,https://media.themoviedb.org/t/p/w300_and_h450_face/8GjMBToPbNb5r6XlHvr9dzJrCzr.jpg,,,English
4430,https://media.themoviedb.org/t/p/w300_and_h450_face/ld7XINaFmrnyDe5Ugl9tQX9UWxa.jpg,,,English
21713,https://media.themoviedb.org/t/p/w300_and_h450_face/9DtPtMWZqotqvBlMwHlTxXc6xPz.jpg,4900000.0,19000000.0,Hindi
10389,https://media.themoviedb.org/t/p/w300_and_h450_face/llkGqfyHf4ZOxpGsl6H8F649duM.jpg,,3020784.0,English
15595,https://media.themoviedb.org/t/p/w300_and_h450_face/ykswGEkVWYDMVFMuG1lANyPG54s.jpg,,,English
21400,https://media.themoviedb.org/t/p/w300_and_h450_face/djNNU2oZhlTNIyBsmcL4QLl4J9L.jpg,500000.0,,English
4047,https://media.themoviedb.org/t/p/w300_and_h450_face/n5Ln7UmgKThD3QhPC6JS6WZgCXJ.jpg,14000000.0,13127022.0,English
11781,https://media.themoviedb.org/t/p/w300_and_h450_face/hBosGHhilFo9KVvIaBRxwPx9nAV.jpg,,,French
18301,https://media.themoviedb.org/t/p/w300_and_h450_face/2l1W3yZWkWfPKMU768DaiD6UZmf.jpg,,,English
15326,https://media.themoviedb.org/t/p/w300_and_h450_face/jlUzImT4x2Gkm46dUpw47AhuYFR.jpg,8800000.0,,English
18229,https://media.themoviedb.org/t/p/w300_and_h450_face/ksg3QX2iMLzEkvS6AwIGh5A9CXT.jpg,120000.0,484592.0,English
7122,https://media.themoviedb.org/t/p/w300_and_h450_face/rwjbT0zlsUDMztaCcWjlWuxaEL1.jpg,,,Italian
24683,https://media.themoviedb.org/t/p/w300_and_h450_face/j6e1w0bmoaQpu74QLuYWdsne9dl.jpg,,,English
13494,https://media.themoviedb.org/t/p/w300_and_h450_face/anUoCgC45XL1nmLJoXD1kVKnwka.jpg,,,Italian
26570,https://media.themoviedb.org/t/p/w300_and_h450_face/lX9SCW24HhO889tOHCxnIUWKhXF.jpg,22000000.0,,English
14854,https://media.themoviedb.org/t/p/w300_and_h450_face/9g8F2u5sn2DvFovY1Dxqyd1Ryvi.jpg,235000.0,,English
4249,https://media.themoviedb.org/t/p/w300_and_h450_face/mM6h4jMqC4q5IaFgBIGKQDLnRU.jpg,102000000.0,147080413.0,English
14622,https://media.themoviedb.org/t/p/w300_and_h450_face/2FRYcXaRMfyB1BYpzjlwXfuoXvS.jpg,3500000.0,,English
14844,https://media.themoviedb.org/t/p/w300_and_h450_face/iNTBOsFfwB9VyI9Rnyv1AJuX58k.jpg,,,English
7673,https://media.themoviedb.org/t/p/w300_and_h450_face/A8rgAigkv5RHi1abcQJ0oNNnwgJ.jpg,4615.0,,Japanese
11829,https://media.themoviedb.org/t/p/w300_and_h450_face/kVlgoW4LWj8Uxr5fXuFi6qhpzP0.jpg,,,English
18057,https://media.themoviedb.org/t/p/w300_and_h450_face/qS0SsjfiER8RIEUjLiAVqhfZK4I.jpg,,,English
9071,https://media.themoviedb.org/t/p/w300_and_h450_face/j36OTxvUtO6KxrL2bbzGUN2FlFC.jpg,,,English
10381,https://media.themoviedb.org/t/p/w300_and_h450_face/h5z4JWhaPYMMXhYzwuK7SUgjmMm.jpg,20000000.0,7535331.0,English
680,https://media.themoviedb.org/t/p/w300_and_h450_face/9qqdpyYVnU5zY5KsTKCIp5gpZoV.jpg,,,English
25085,https://media.themoviedb.org/t/p/w300_and_h450_face/4HHl7IrFNDxFU4MEAHHfjKbfbbJ.jpg,,,English
15042,https://media.themoviedb.org/t/p/w300_and_h450_face/o17Qj2gT4HkU83kU6IlCH2k6jVU.jpg,,,German
21477,https://media.themoviedb.org/t/p/w300_and_h450_face/np28IFNSYQCGkMkab9tLFaGb3K6.jpg,,,English
7263,https://media.themoviedb.org/t/p/w300_and_h450_face/2voUK98TW1cJ3w0qmDIdB16A3x6.jpg,,,English
7145,https://media.themoviedb.org/t/p/w300_and_h450_face/l6tzLXXGubnC6TbFgg8acfcvGRO.jpg,50000000.0,6808550.0,English
4005,https://media.themoviedb.org/t/p/w300_and_h450_face/1DFradW5Qqi9saz3m1zq4zcfyI0.jpg,,,English
18307,https://media.themoviedb.org/t/p/w300_and_h450_face/5CV4EEgd5D9DIKDjzAqPE5ktVNg.jpg,,,Cantonese
11418,https://media.themoviedb.org/t/p/w300_and_h450_face/bjD5qcUGjQIZUAeyMJBnXDuN6SW.jpg,,,English
15638,https://media.themoviedb.org/t/p/w300_and_h450_face/r4XSrs6N086EU8CNm339dHRPhZg.jpg,44000000.0,48200000.0,English
24776,https://media.themoviedb.org/t/p/w300_and_h450_face/sKXdCpgk5dxPRrqR61GTMpj9v1Q.jpg,,,English
18548,https://media.themoviedb.org/t/p/w300_and_h450_face/GaTjRzfITdgkK2ARIQkE4mtoKo.jpg,,,Russian
7379,https://media.themoviedb.org/t/p/w300_and_h450_face/tT7nhCDJ3ngJjATlJVehKMijwSG.jpg,,,English
12270,https://media.themoviedb.org/t/p/w300_and_h450_face/nY54gSmTOmSXlQpWDB7DWp4u8a7.jpg,,10653221.0,English
12084,https://media.themoviedb.org/t/p/w300_and_h450_face/tl2fOO3EjVe2ixGgTdePWG0EyFP.jpg,,,French
14629,https://media.themoviedb.org/t/p/w300_and_h450_face/o9PzjQheqgA72pDtsmg8VGYDz7u.jpg,,,Russian
10409,https://media.themoviedb.org/t/p/w300_and_h450_face/v3RcNrqutEPGsiTLd31J3U735kB.jpg,1400000.0,,English
24634,https://media.themoviedb.org/t/p/w300_and_h450_face/bxFHL38PILeBgTiEzNeUGKR92s1.jpg,,,English
1905,https://media.themoviedb.org/t/p/w300_and_h450_face/bJOpzoUXeYhruTAc3PBbvKAeLpd.jpg,,,English
5786,https://media.themoviedb.org/t/p/w300_and_h450_face/z6PHgCsUpcK2n7m577fSJdoIy7k.jpg,,,German
13520,https://media.themoviedb.org/t/p/w300_and_h450_face/hVTGIJYk8znyhBLb7Hy7lMnEAsC.jpg,,,Japanese
21339,https://media.themoviedb.org/t/p/w300_and_h450_face/wVYREutTvI2tmxr6ujrHT704wGF.jpg,13000000.0,321293998.0,English
26698,https://media.themoviedb.org/t/p/w300_and_h450_face/xP2zwHbzwe8ys0Jfu00ThzcQjZN.jpg,,,English
14941,https://media.themoviedb.org/t/p/w300_and_h450_face/vKuW2TzCyNstKcAGnWLXsFJxmjM.jpg,,,English
7892,https://media.themoviedb.org/t/p/w300_and_h450_face/Vh0SMxYtonKhy6NIWy2RjHdKpp.jpg,,,English
7307,https://media.themoviedb.org/t/p/w300_and_h450_face/eamOBurHBu0MIxohTIVcfxmZ6Z7.jpg,4500000.0,10609321.0,English
16696,https://media.themoviedb.org/t/p/w300_and_h450_face/jWi6vBZOgsQzJfKpiITB7HPOWGS.jpg,,,French
7667,https://media.themoviedb.org/t/p/w300_and_h450_face/kcD0kG86GK2mUHjNf6QoDfwtnxd.jpg,,,English
10225,https://media.themoviedb.org/t/p/w300_and_h450_face/s89ZolmE0tD5stOJhy6Jh4V3txZ.jpg,,,English
2481,https://media.themoviedb.org/t/p/w300_and_h450_face/hZduJdSSWCkmvnBpNyRaIszubVm.jpg,,,English
18112,https://media.themoviedb.org/t/p/w300_and_h450_face/eB2OYs3BOng7XQoSnJYMLm17GNK.jpg,,,Swedish
18303,https://media.themoviedb.org/t/p/w300_and_h450_face/o3lBQwevDWzKCKynKKCLLM8h7F4.jpg,,,English
2068,https://media.themoviedb.org/t/p/w300_and_h450_face/y3ohh9NyWx2oj2op1dfrkwJMeFE.jpg,11000000.0,10224116.0,English
8108,https://media.themoviedb.org/t/p/w300_and_h450_face/uEQaqbGG7ucQqMuYkIGq7J7jE95.jpg,,,Cantonese
7185,https://media.themoviedb.org/t/p/w300_and_h450_face/srIgymX8L1uYlNkRUVbOEYfcGex.jpg,,,Norwegian
10353,https://media.themoviedb.org/t/p/w300_and_h450_face/fh9vTJ5mOkKK5nZ1LRhfvP5JrD7.jpg,,,English
775,https://media.themoviedb.org/t/p/w300_and_h450_face/fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,54000000.0,128769345.0,English
15170,https://media.themoviedb.org/t/p/w300_and_h450_face/1EkPYI578e2MYcmqhttuRzu7y7h.jpg,,,English
26689,https://media.themoviedb.org/t/p/w300_and_h450_face/eA1EHiKslsU9xD1m2mNCFzOt3ov.jpg,,,Italian
2523,https://media.themoviedb.org/t/p/w300_and_h450_face/lqRpQjuV5oGaP4DXexXN4S0UgXv.jpg,,2838.0,English
21354,https://media.themoviedb.org/t/p/w300_and_h450_face/6iuMjqJkHyeAxuigPmXtXNcZKlD.jpg,,,English
16782,https://media.themoviedb.org/t/p/w300_and_h450_face/xDXMUdERs3uFtgO8P5J5WyWT554.jpg,,,German
21335,https://media.themoviedb.org/t/p/w300_and_h450_face/dZCj0jiOoDzAzbQM7ryYFEjkjs7.jpg,,,Danish
10375,https://media.themoviedb.org/t/p/w300_and_h450_face/7G9HOjUBcq1NDwff7Mc5GFhINSB.jpg,9000000.0,1046166.0,English
7171,https://media.themoviedb.org/t/p/w300_and_h450_face/1Q8YQ35rqzJmZ6tQDPXkT9WATZQ.jpg,,,English
23284,https://media.themoviedb.org/t/p/w300_and_h450_face/pVlR6kUBuPNikk7AMDv75hmD5YQ.jpg,,,English
11750,https://media.themoviedb.org/t/p/w300_and_h450_face/jBgImBSOFUJg8voD7xbLqS1s1tf.jpg,,37598.0,Persian
2019,https://media.themoviedb.org/t/p/w300_and_h450_face/di43EvahPBbdTgZrBxx8yZjvFu8.jpg,32000000.0,,English
7347,https://media.themoviedb.org/t/p/w300_and_h450_face/dXy2LFsE0VlHlHJU3SLBdJgrzEq.jpg,,,Japanese
2093,https://media.themoviedb.org/t/p/w300_and_h450_face/mOg42HWC5ew8D0uCjHUna2ISpeD.jpg,4500000.0,13200000.0,English
7958,https://media.themoviedb.org/t/p/w300_and_h450_face/Rdzsh3s6waplhSD7PUaBJovB7v.jpg,26000000.0,90574188.0,English
20029,https://media.themoviedb.org/t/p/w300_and_h450_face/w4UYJt7etFBmWBR5UhNcG6ttHZw.jpg,,,French
5813,https://media.themoviedb.org/t/p/w300_and_h450_face/y7zfxMLCn3KK7sf2dPl43OKSbjQ.jpg,,,Polish
13388,https://media.themoviedb.org/t/p/w300_and_h450_face/hufNLFnicp7Aod4KMjGp9u7XHWj.jpg,,,Romanian
10404,https://media.themoviedb.org/t/p/w300_and_h450_face/nkf7e1CB1Bh9z3V05m1zZ1yC78t.jpg,,,English
19968,https://media.themoviedb.org/t/p/w300_and_h450_face/sHLyE8IQ5HKI8r0hw03Gl5wssT0.jpg,,,English
2022,https://media.themoviedb.org/t/p/w300_and_h450_face/o85xTgX5ByDewuYo5yOLIsP02CX.jpg,,5600000.0,English
25523,https://media.themoviedb.org/t/p/w300_and_h450_face/xDCnbUkD9pKSjkXXvvks5811Izv.jpg,,,English
13404,https://media.themoviedb.org/t/p/w300_and_h450_face/dx9h3JYWCkaYksCHrEiybYPEJMU.jpg,,,English
26702,https://media.themoviedb.org/t/p/w300_and_h450_face/pVSdkFMjyJ4WzauIR6Zyb780R2U.jpg,,,Danish
608,https://media.themoviedb.org/t/p/w300_and_h450_face/4r5rgcUDYv8qMeQ8wzOPZsycjxY.jpg,500000.0,,English
7059,https://media.themoviedb.org/t/p/w300_and_h450_face/6MJpX3xlQicN2zIBhPsjpyyIWH.jpg,,,English
7353,https://media.themoviedb.org/t/p/w300_and_h450_face/lBm8f2eVBKUKVqrdyJTNwdfAUqi.jpg,647649.0,,English
10234,https://media.themoviedb.org/t/p/w300_and_h450_face/qXGzK4Ypok99C4iUoISAJutl93e.jpg,,133381.0,Hebrew
10427,https://media.themoviedb.org/t/p/w300_and_h450_face/pWOrn2waRpTNNpSrSkBoDm657lD.jpg,,,English
10461,https://media.themoviedb.org/t/p/w300_and_h450_face/97Rb3JJl343B1AVdhQdHohsFBT4.jpg,,,Cantonese
8931,https://media.themoviedb.org/t/p/w300_and_h450_face/4yAmG0mAjn7bZ3L9s1DrzN8oiIy.jpg,,,English
15155,https://media.themoviedb.org/t/p/w300_and_h450_face/haBIpMIilqSdKMFyFAdHlHospSD.jpg,,595618.0,French
2157,https://media.themoviedb.org/t/p/w300_and_h450_face/hQlC48do4kGj4LPX9Cgoa8KJ2xr.jpg,,4743191.0,English
11407,https://media.themoviedb.org/t/p/w300_and_h450_face/uYdcCSnJ9Mb9rruJWp4os2zF1sc.jpg,,,Finnish
26607,https://media.themoviedb.org/t/p/w300_and_h450_face/6IsqWxYEmF4BWTQyIj1nCOgpTvR.jpg,,,English
1930,https://media.themoviedb.org/t/p/w300_and_h450_face/ensFUbvS08uvG0xJze1MqhhjQJ1.jpg,,25942000.0,English
18840,https://media.themoviedb.org/t/p/w300_and_h450_face/qNEbiQZwNeBvRtMsTEGa1g4JhoM.jpg,,,English
9129,https://media.themoviedb.org/t/p/w300_and_h450_face/eq4VgCeSs5gMP5QeyxpIYlUaVR4.jpg,,,English
495,https://media.themoviedb.org/t/p/w300_and_h450_face/AtUjyMEXPR41JWZzGfHEzgmrrHq.jpg,,3125424.0,English
13386,https://media.themoviedb.org/t/p/w300_and_h450_face/xK3d7mT6D7v2y8jp5Kv7c9FXzen.jpg,,,English
17932,https://media.themoviedb.org/t/p/w300_and_h450_face/azbMDxDOXQd3fuGDTUg3LmJ4fih.jpg,26400000.0,62000000.0,Tamil
18099,https://media.themoviedb.org/t/p/w300_and_h450_face/xIvdBu6kPme0i5nkTdE64U08Itq.jpg,,,Polish
21321,https://media.themoviedb.org/t/p/w300_and_h450_face/rJRd9qUoNpW0BOcYcZRLhvZS1z.jpg,,858591.0,English
18227,https://media.themoviedb.org/t/p/w300_and_h450_face/vHPFxQwMB4l9xG63HdBqIxXXUBZ.jpg,,,English
21452,https://media.themoviedb.org/t/p/w300_and_h450_face/tmbnoBjhDLH9HSHYcx9HKJqUiBD.jpg,,,English
15053,https://media.themoviedb.org/t/p/w300_and_h450_face/6iHYLipwEyZUPNO8MM3l1yHDaFE.jpg,125000000.0,493214993.0,English
4306,https://media.themoviedb.org/t/p/w300_and_h450_face/xxZ6VUmnsxNiMa812IP3ohUf3BS.jpg,2686000.0,6600000.0,English
10291,https://media.themoviedb.org/t/p/w300_and_h450_face/gd8JNjwgiM6ZgGm6NFAkovQWoYn.jpg,10000000.0,46720491.0,English
20021,https://media.themoviedb.org/t/p/w300_and_h450_face/kZSzBnXU4Wk7HA5JSCrlnBK1pwp.jpg,,,Japanese
26517,https://media.themoviedb.org/t/p/w300_and_h450_face/70iljDN1DaUlubDuaAWsKOWxaQp.jpg,,,Latvian
4256,https://media.themoviedb.org/t/p/w300_and_h450_face/tlbERIghrQ4oofqlbF7H0K0EYnx.jpg,24000000.0,83531958.0,English
15388,https://media.themoviedb.org/t/p/w300_and_h450_face/dXqjA5CxL2RksY9J8clZhUjxQ2A.jpg,9000000.0,706000.0,English
7121,https://media.themoviedb.org/t/p/w300_and_h450_face/gE12XOvEU0wJEw2GvlmgcpLKjBx.jpg,5000000.0,,English
3965,https://media.themoviedb.org/t/p/w300_and_h450_face/50qGHayADFCaBZwooXweWSeOFqV.jpg,,,English
7292,https://media.themoviedb.org/t/p/w300_and_h450_face/4sH1kYQvilZJxvX4bBZH7VpKyBH.jpg,,,German
7088,https://media.themoviedb.org/t/p/w300_and_h450_face/i9aQURs2c3xvH7ah1VQF8JoDr5K.jpg,,3000000.0,English
10315,https://media.themoviedb.org/t/p/w300_and_h450_face/rk3hm0syx3eBvov0uLFaZv9Rr4R.jpg,,,English
17973,https://media.themoviedb.org/t/p/w300_and_h450_face/yQXM9oeJ4gE2uV9mTWrAxpVYyrE.jpg,,,English
14729,https://media.themoviedb.org/t/p/w300_and_h450_face/c3FRmz3VTtvlmmNBJ7l8ILO0zzD.jpg,350000.0,1108000.0,English
10337,https://media.themoviedb.org/t/p/w300_and_h450_face/tP2wOztb1FW3JlyHMDzlyeZRjBS.jpg,,,English
21551,https://media.themoviedb.org/t/p/w300_and_h450_face/lRhXNf7zrOShQumPmMxHifUUUhz.jpg,200000.0,,English
20102,https://media.themoviedb.org/t/p/w300_and_h450_face/2QCoj8iZWysxVsG78DmFqv606P2.jpg,,,French
7710,https://media.themoviedb.org/t/p/w300_and_h450_face/vOqMLBf3AcTqjM1PFcYDDAgye23.jpg,,,English
18053,https://media.themoviedb.org/t/p/w300_and_h450_face/l6PPyobgVN4eVlD9pJZg2SIPJMT.jpg,,1296937.0,English
